0.12,0.14,-0.71
0.11,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.68
0.11,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.68
0.11,0.14,-0.69
0.09,0.12,-0.72
0.14,0.03,-0.68
0.09,0.09,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.71
0.09,0.26,-0.69
0.11,0.40,-0.69
0.12,0.11,-0.69
0.09,-0.08,-0.69
0.11,-0.02,-0.71
0.08,0.17,-0.68
0.11,0.22,-0.72
0.12,0.12,-0.72
0.09,0.06,-0.71
0.12,0.28,-0.71
0.11,0.45,-0.69
0.12,0.17,-0.72
0.14,-0.02,-0.72
0.11,0.08,-0.69
0.11,0.23,-0.69
0.14,0.18,-0.69
0.14,0.15,-0.68
0.12,0.17,-0.68
0.12,0.32,-0.66
0.11,0.35,-0.71
0.12,0.09,-0.71
0.11,-0.05,-0.69
0.11,0.12,-0.66
0.09,0.23,-0.68
0.09,0.11,-0.69
0.12,0.06,-0.69
0.09,0.17,-0.66
0.09,0.42,-0.71
0.14,0.38,-0.74
0.11,0.05,-0.74
0.11,-0.05,-0.71
0.11,0.14,-0.69
0.11,0.28,-0.75
0.14,0.11,-0.71
0.12,0.08,-0.68
0.11,0.23,-0.68
0.12,0.45,-0.63
0.11,0.32,-0.71
0.14,0.03,-0.69
0.09,-0.03,-0.66
0.09,0.11,-0.71
0.11,0.22,-0.71
0.11,0.18,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.14,-0.71
0.12,0.12,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.68
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.71
0.11,0.14,-0.68
0.11,0.14,-0.71
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.71
0.11,0.15,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.12,0.14,-0.71
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.68
0.11,0.14,-0.69
0.12,0.15,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.71
0.12,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.11,0.15,-0.71
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.68
0.12,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
