0.11,0.15,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.68
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.09,0.12,-0.69
0.09,0.06,-0.72
0.09,0.05,-0.72
0.11,0.06,-0.68
0.11,0.17,-0.71
0.09,0.20,-0.68
0.12,0.28,-0.71
0.11,0.18,-0.74
0.11,0.22,-0.69
0.11,0.34,-0.63
0.11,0.29,-0.71
0.11,0.17,-0.71
0.12,0.05,-0.68
0.11,0.06,-0.69
0.14,0.14,-0.69
0.11,0.14,-0.68
0.11,0.18,-0.71
0.11,0.02,-0.72
0.12,-0.02,-0.71
0.11,0.12,-0.66
0.11,0.20,-0.66
0.09,0.28,-0.69
0.11,0.12,-0.71
0.09,0.12,-0.69
0.14,0.02,-0.69
0.09,0.18,-0.66
0.09,0.29,-0.69
0.12,0.12,-0.69
0.11,0.09,-0.72
0.11,0.05,-0.72
0.14,0.09,-0.68
0.09,0.02,-0.68
0.09,0.23,-0.68
0.11,0.17,-0.72
0.11,0.00,-0.69
0.11,0.09,-0.69
0.11,0.22,-0.71
0.11,0.28,-0.69
0.09,0.25,-0.71
0.12,0.38,-0.69
0.14,0.14,-0.68
0.12,0.12,-0.66
0.09,0.14,-0.68
0.11,0.25,-0.72
0.12,0.09,-0.66
0.11,0.03,-0.71
0.11,0.05,-0.68
0.09,-0.11,-0.72
0.12,0.02,-0.68
0.11,0.15,-0.68
0.11,0.20,-0.72
0.12,0.12,-0.71
0.11,0.15,-0.68
0.14,0.22,-0.69
0.11,0.20,-0.71
0.14,0.32,-0.68
0.11,0.34,-0.71
0.12,0.20,-0.72
0.12,0.12,-0.71
0.11,0.08,-0.65
0.09,0.09,-0.72
0.11,0.06,-0.66
0.11,0.11,-0.66
0.11,0.03,-0.71
0.14,-0.08,-0.77
0.11,0.05,-0.68
0.12,0.15,-0.66
0.11,0.20,-0.71
0.09,0.20,-0.69
0.11,0.15,-0.72
0.12,0.14,-0.72
0.11,0.11,-0.66
0.11,0.29,-0.66
0.09,0.31,-0.71
0.11,0.11,-0.71
0.11,0.09,-0.74
0.12,0.03,-0.68
0.08,0.03,-0.69
0.11,0.06,-0.71
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.11,0.14,-0.68
0.11,0.15,-0.71
0.11,0.14,-0.68
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.12,0.15,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.71
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.68
0.11,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.15,-0.71
0.11,0.14,-0.69
0.11,0.14,-0.68
0.11,0.14,-0.71
0.11,0.15,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.68
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.68
0.11,0.14,-0.69
0.11,0.15,-0.71
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.68
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.71
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.68
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.68
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.68
