0.11,0.15,-0.69
0.12,0.15,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.68
0.11,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.68
0.11,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.71
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.12,0.15,-0.69
0.11,0.14,-0.68
0.12,0.18,-0.71
0.14,0.26,-0.69
0.09,-0.31,-0.74
0.11,0.35,-0.63
0.09,-0.08,-0.71
0.14,0.49,-0.68
0.09,-0.06,-0.68
0.15,0.18,-0.74
0.09,0.22,-0.68
0.12,-0.08,-0.72
0.14,0.26,-0.68
0.08,0.23,-0.66
0.15,0.20,-0.72
0.09,0.14,-0.69
0.11,0.12,-0.68
0.14,0.14,-0.71
0.09,0.14,-0.68
0.11,0.15,-0.68
0.12,0.15,-0.71
0.09,0.14,-0.69
0.12,0.14,-0.69
0.11,0.15,-0.71
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.68
0.12,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.69
0.11,0.15,-0.69
0.12,0.14,-0.68
0.12,0.14,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.71
0.11,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.68
0.11,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.15,-0.71
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.71
0.11,0.15,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.71
0.11,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.71
0.11,0.14,-0.69
0.12,0.14,-0.71
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.71
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.71
0.11,0.14,-0.68
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.71
0.11,0.15,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.71
0.12,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.69
0.11,0.14,-0.68
0.11,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.15,-0.71
0.12,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.71
0.11,0.14,-0.68
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.71
0.11,0.15,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
