-0.69
0.12,0.14,-0.68
0.12,0.14,-0.68
0.12,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.11,0.15,-0.71
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.12,0.15,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.12,0.15,-0.69
0.11,0.15,-0.69
0.12,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.71
0.11,0.15,-0.69
0.11,0.14,-0.68
0.12,0.14,-0.68
0.11,0.14,-0.68
0.11,0.14,-0.69
0.12,0.14,-0.68
0.11,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.68
0.11,0.14,-0.69
0.11,0.15,-0.71
0.11,0.14,-0.71
0.12,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.12,0.15,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.68
0.11,0.14,-0.71
0.11,0.14,-0.71
0.11,0.14,-0.69
0.11,0.14,-0.71
0.12,0.15,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.68
0.11,0.14,-0.71
0.11,0.14,-0.68
0.11,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.71
0.11,0.14,-0.69
0.11,0.15,-0.71
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.12,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.68
0.11,0.14,-0.68
0.11,0.12,-0.71
0.12,0.12,-0.71
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.14,-0.71
0.11,0.15,-0.69
0.11,0.15,-0.69
0.12,0.14,-0.72
0.12,0.14,-0.68
0.12,0.14,-0.69
0.11,0.14,-0.72
0.11,0.14,-0.68
0.12,0.14,-0.69
0.12,0.14,-0.71
0.11,0.14,-0.68
0.11,0.14,-0.71
0.11,0.15,-0.71
0.11,0.14,-0.69
0.12,0.14,-0.71
0.11,0.15,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.68
0.12,0.14,-0.68
0.12,0.12,-0.71
0.11,0.14,-0.71
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.71
0.12,0.14,-0.69
0.11,0.15,-0.71
0.11,0.15,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.71
0.11,0.15,-0.69
0.11,0.12,-0.69
0.12,0.29,-0.66
0.08,0.08,-0.74
0.14,-0.08,-0.69
0.11,0.35,-0.66
0.08,-0.05,-0.72
0.12,-0.02,-0.66
0.08,0.38,-0.63
0.12,0.42,-0.71
0.12,0.20,-0.74
0.11,0.11,-0.74
0.12,0.11,-0.71
0.11,0.15,-0.68
0.11,0.18,-0.68
0.12,0.18,-0.68
0.11,0.15,-0.69
0.11,0.12,-0.71
0.12,0.11,-0.69
0.11,0.11,-0.71
0.12,0.14,-0.71
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.12,0.15,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.12,0.14,-0.69
0.12,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.12,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.69
0.12,0.14,-0.71
0.11,0.14,-0.71
0.11,0.14,-0.69
0.11,0.14,-0.71
0.11,0.14,-0.69
0.11,0.14,-0.69
0.11,0.14,-0.71
0.12,0.14,-0.69
