0.11,0.15,-0.69
0.11,0.15,-0.69
0.12,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.68
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.14,-0.69
0.11,0.17,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.12,0.15,-0.69
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.09,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.17,-0.69
0.11,0.14,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.09,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.12,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.12,0.15,-0.69
0.11,0.15,-0.69
0.09,0.15,-0.71
0.14,0.38,-0.65
0.11,0.31,-0.68
0.11,-0.05,-0.75
0.15,0.25,-0.65
0.08,0.58,-0.63
0.14,0.58,-0.71
0.12,0.20,-0.51
0.09,0.03,-0.68
0.12,0.06,-0.66
0.09,0.12,-0.68
0.11,0.14,-0.69
0.11,0.14,-0.68
0.11,0.14,-0.68
0.11,0.15,-0.69
0.12,0.14,-0.69
0.09,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.68
0.11,0.17,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.12,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.68
0.12,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.12,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.12,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.09,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.68
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.12,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.12,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
