0.12,0.17,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.12,0.15,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.68
0.09,0.15,-0.69
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.12,0.15,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.09,0.08,-0.69
0.12,0.05,-0.68
0.12,0.29,-0.68
0.12,0.20,-0.69
0.09,-0.09,-0.71
0.11,0.14,-0.65
0.08,0.38,-0.66
0.11,0.12,-0.71
0.09,-0.02,-0.72
0.11,0.20,-0.71
0.12,0.17,-0.62
0.09,0.06,-0.72
0.11,0.20,-0.66
0.11,0.42,-0.69
0.12,0.12,-0.69
0.08,-0.12,-0.72
0.12,0.18,-0.74
0.09,0.26,-0.69
0.09,0.15,-0.68
0.09,0.23,-0.72
0.09,0.15,-0.69
0.12,0.12,-0.69
0.09,0.12,-0.69
0.11,0.14,-0.69
0.11,0.17,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.14,-0.71
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.68
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.12,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.12,0.15,-0.69
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.12,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.12,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.12,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.12,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.12,0.15,-0.69
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
