0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.14,-0.69
0.11,0.15,-0.69
0.12,0.15,-0.69
0.12,0.15,-0.69
0.11,0.15,-0.68
0.12,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.68
0.09,0.15,-0.68
0.11,0.15,-0.69
0.12,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.09,0.11,-0.71
0.11,0.05,-0.71
0.09,0.11,-0.71
0.12,0.35,-0.72
0.11,0.32,-0.65
0.09,0.05,-0.68
0.09,-0.09,-0.68
0.12,0.08,-0.69
0.09,0.31,-0.69
0.12,0.34,-0.65
0.09,0.25,-0.72
0.09,0.08,-0.69
0.12,0.02,-0.69
0.09,0.05,-0.71
0.14,0.29,-0.65
0.09,0.18,-0.65
0.11,0.18,-0.62
0.09,0.09,-0.72
0.09,0.11,-0.71
0.14,0.22,-0.71
0.09,0.17,-0.68
0.12,0.15,-0.65
0.11,0.06,-0.74
0.12,0.11,-0.69
0.09,0.14,-0.68
0.11,0.18,-0.66
0.12,0.32,-0.71
0.09,0.20,-0.72
0.12,0.11,-0.65
0.11,0.03,-0.66
0.11,0.14,-0.68
0.11,0.17,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.71
0.11,0.15,-0.69
0.12,0.15,-0.68
0.11,0.17,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.09,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.12,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.12,0.15,-0.69
0.09,0.15,-0.69
0.11,0.15,-0.69
0.12,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.12,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.12,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.17,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.68
0.12,0.15,-0.69
0.11,0.14,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.69
0.11,0.15,-0.6
